id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
2737,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2738,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2739,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2740,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2741,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2742,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2743,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2744,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2745,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2746,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2747,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2748,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2749,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2750,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2751,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2752,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2753,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2754,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2755,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2756,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2757,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2758,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2759,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2760,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2761,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2762,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2763,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2764,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2765,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2766,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2767,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2768,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2769,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2770,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2771,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2772,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2773,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2774,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2775,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2776,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2777,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2778,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2779,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2780,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2781,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2782,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2783,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2784,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2785,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2786,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2787,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2788,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2789,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2790,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2791,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2792,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2793,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2794,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2795,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2796,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2797,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2798,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2799,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2800,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2801,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2802,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2803,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2804,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2805,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2806,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2807,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2808,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2809,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2810,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2811,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2812,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2813,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2814,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2815,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2816,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2817,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2818,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2819,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2820,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2821,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2822,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2823,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2824,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2825,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2826,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2827,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2828,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2829,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2830,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2831,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2832,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2833,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2834,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2835,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2836,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2837,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2838,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2839,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2840,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2841,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2842,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2843,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2844,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2845,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2846,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2847,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2848,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2849,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2850,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2851,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2852,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2853,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2854,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2855,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2856,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2857,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2858,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2859,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2860,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2861,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2862,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2863,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2864,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2865,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2866,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2867,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2868,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2869,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2870,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2871,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2872,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2873,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2874,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2875,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2876,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2877,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2878,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2879,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2880,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2881,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2882,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2883,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2884,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2885,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2886,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2887,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2888,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2889,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2890,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2891,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2892,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2893,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2894,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2895,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2896,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2897,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2898,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2899,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2900,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2901,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2902,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2903,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2904,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2905,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2906,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2907,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
2908,0d91871b89830c30caebd1fc49501b02,2022-11-11T00:00:00,1,Ростов,2017,Ольга,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000
2909,e4ed4e9a7e3d6183e0c35a46f7e59fad,2022-11-11T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,5,250
2910,6d130acd9e53fb9daa93e166f5a10a09,2022-11-11T00:00:00,0,Москва,2115,Ольга,Федорова,0,Молоко 1%,5,500
2911,52a12a5b8856dd1d6acbb0daaacd1e68,2022-11-11T00:00:00,2,Ярославль,5817,Оксана,Козлова,5,Яблоко молодильное,2,800
2912,1f9aaa8a7e10c551caaedaef43c04f9a,2022-11-11T00:00:00,1,Ростов,4707,Сергей,Соколов,5,Яблоко молодильное,4,1600
2913,51d3798fbecd2bc96e440950eb815259,2022-11-11T00:00:00,0,Москва,2511,Ольга,Лебедева,4,Сахар песок,1,50
2914,e20cc8177a47371ecebf890e909648ab,2022-11-11T00:00:00,1,Ростов,8907,Геннадий,Новиков,2,Молоко 5%,1,150
2915,4b762f2ded7ce2b00305f4a7671d88fe,2022-11-11T00:00:00,1,Ростов,3007,Олег,Иванов,2,Молоко 5%,5,750
2916,5edb734cc0045f77fa60a430b4fc8f11,2022-11-11T00:00:00,1,Ростов,6000,Алексей,Иванов,4,Сахар песок,3,150
2917,f43edd4fb521aa12c1967a202ce8ea26,2022-11-11T00:00:00,0,Москва,7602,Константин,Васильев,1,Молоко 3%,4,480
2918,5e2f5b860efc490b42149f47c56f251d,2022-11-11T00:00:00,1,Ростов,2202,Петр,Сидоров,0,Молоко 1%,3,300
2919,656124324ebfa6d71df7455c1ae2ca7a,2022-11-11T00:00:00,0,Москва,8008,Геннадий,Иванов,4,Сахар песок,4,200
2920,18f2f70c4758122261b143e1b1de3e29,2022-11-11T00:00:00,2,Ярославль,3300,Олег,Смирнов,6,Яблоко,1,140
2921,31e51d69e8576b536958da02c10edf3c,2022-11-11T00:00:00,1,Ростов,8116,Снежанна,Федорова,4,Сахар песок,4,200
2922,f0d0a61a887a958c9376948111fd2b7e,2022-11-11T00:00:00,0,Москва,5403,Александр,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
2923,eab1bfc7c7df252768530e652a17eb6e,2022-11-11T00:00:00,1,Ростов,9011,Надежда,Великая,10,Томаты,3,150
2924,5fd890002d95908d4c17ffe52a1379d9,2022-11-11T00:00:00,1,Ростов,8601,Геннадий,Васильев,0,Молоко 1%,3,300
2925,43baead60a50e24de7207ed58481cb6d,2022-11-11T00:00:00,1,Ростов,1,Иван,Иванов,2,Молоко 5%,3,450
2926,8fa00d62387fe9b991956ce406e7b647,2022-11-11T00:00:00,0,Москва,1108,Евгений,Петров,6,Яблоко,3,420
2927,91edf29a17dde4afecb09edb0d5329c1,2022-11-11T00:00:00,1,Ростов,9815,Надежда,Козлова,0,Молоко 1%,2,200
